"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1973-01",101.2434,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1973-02",101.2259,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1973-03",101.0831,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1973-04",100.8435,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1973-05",100.7021,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1973-06",100.7351,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1973-07",100.9111,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1973-08",101.0576,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1973-09",101.2094,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1973-10",101.3306,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1973-11",101.1633,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1973-12",100.6297,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1974-01",99.869,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1974-02",99.5086,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1974-03",99.59159,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1974-04",99.93718,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1974-05",100.1886,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1974-06",100.2532,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1974-07",100.1822,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1974-08",100.1058,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1974-09",100.0428,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1974-10",99.97634,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1974-11",99.91706,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1974-12",99.83886,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1975-01",99.73798,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1975-02",99.71127,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1975-03",99.66417,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1975-04",99.59939,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1975-05",99.53297,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1975-06",99.42819,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1975-07",99.26189,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1975-08",99.12934,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1975-09",99.01758,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1975-10",98.93806,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1975-11",99.03834,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1975-12",99.4197,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1976-01",100.0369,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1976-02",100.4477,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1976-03",100.5054,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1976-04",100.3406,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1976-05",100.1729,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1976-06",100.0829,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1976-07",100.0483,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1976-08",100.0346,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1976-09",100.0292,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1976-10",100.0556,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1976-11",100.1784,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1976-12",100.477,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1977-01",100.9227,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1977-02",101.2112,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1977-03",101.2337,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1977-04",101.05,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1977-05",100.8662,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1977-06",100.6946,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1977-07",100.5375,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1977-08",100.4275,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1977-09",100.3234,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1977-10",100.2194,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1977-11",100.2499,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1977-12",100.5311,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1978-01",100.9997,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1978-02",101.2625,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1978-03",101.1759,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1978-04",100.8446,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1978-05",100.5772,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1978-06",100.4325,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1978-07",100.3548,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1978-08",100.3195,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1978-09",100.2797,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1978-10",100.2011,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1978-11",100.1019,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1978-12",100.0009,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1979-01",99.88515,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1979-02",99.81146,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1979-03",99.75986,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1979-04",99.70744,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1979-05",99.67997,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1979-06",99.67328,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1979-07",99.68079,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1979-08",99.70017,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1979-09",99.72587,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1979-10",99.72966,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1979-11",99.63504,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1979-12",99.31334,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1980-01",98.80938,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1980-02",98.40121,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1980-03",98.05641,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1980-04",97.70933,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1980-05",97.47487,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1980-06",97.34084,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1980-07",97.27142,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1980-08",97.21026,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1980-09",97.14988,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1980-10",97.06188,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1980-11",96.95733,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1980-12",96.84374,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1981-01",96.69878,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1981-02",96.58374,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1981-03",96.52665,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1981-04",96.50635,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1981-05",96.50957,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1981-06",96.55122,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1981-07",96.67121,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1981-08",96.76178,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1981-09",96.84043,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1981-10",96.95934,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1981-11",96.99575,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1981-12",96.92594,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1982-01",96.78881,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1982-02",96.7557,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1982-03",96.87462,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1982-04",97.10339,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1982-05",97.19074,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1982-06",97.10226,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1982-07",96.93313,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1982-08",96.7346,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1982-09",96.55223,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1982-10",96.3625,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1982-11",96.2551,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1982-12",96.22992,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1983-01",96.30434,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1983-02",96.40749,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1983-03",96.56776,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1983-04",96.8096,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1983-05",96.99332,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1983-06",97.097,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1983-07",97.16384,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1983-08",97.19836,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1983-09",97.23062,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1983-10",97.28161,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1983-11",97.33105,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1983-12",97.39733,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1984-01",97.48812,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1984-02",97.53402,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1984-03",97.55973,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1984-04",97.63815,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1984-05",97.7337,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1984-06",97.88579,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1984-07",98.11333,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1984-08",98.2626,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1984-09",98.30355,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1984-10",98.31148,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1984-11",98.4261,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1984-12",98.71264,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1985-01",99.1782,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1985-02",99.48517,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1985-03",99.66435,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1985-04",99.76866,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1985-05",99.87729,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1985-06",100.07,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1985-07",100.3053,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1985-08",100.4375,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1985-09",100.518,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1985-10",100.6374,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1985-11",100.7525,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1985-12",100.8692,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1986-01",101.005,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1986-02",101.0858,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1986-03",101.1377,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1986-04",101.1535,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1986-05",101.2372,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1986-06",101.2743,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1986-07",101.2145,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1986-08",101.113,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1986-09",101.0074,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1986-10",100.9664,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1986-11",100.9467,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1986-12",100.9258,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1987-01",100.8823,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1987-02",100.8432,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1987-03",100.7831,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1987-04",100.742,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1987-05",100.6627,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1987-06",100.5368,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1987-07",100.4445,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1987-08",100.4976,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1987-09",100.6298,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1987-10",100.6099,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1987-11",100.5246,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1987-12",100.4711,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1988-01",100.4199,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1988-02",100.4385,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1988-03",100.5462,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1988-04",100.7215,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1988-05",100.8208,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1988-06",100.8878,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1988-07",100.975,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1988-08",101.0644,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1988-09",101.1235,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1988-10",101.2523,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1988-11",101.4147,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1988-12",101.466,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-01",101.45,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-02",101.4157,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-03",101.4603,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-04",101.5142,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-05",101.5587,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-06",101.6764,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-07",101.7846,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-08",101.8443,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-09",101.8707,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-10",101.8858,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-11",101.9054,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-12",101.8721,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-01",101.7527,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-02",101.6505,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-03",101.6107,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-04",101.5781,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-05",101.5416,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-06",101.4756,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-07",101.3106,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-08",101.0256,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-09",100.7083,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-10",100.408,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-11",100.1386,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-12",99.94303,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-01",99.75684,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-02",99.74767,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-03",99.88603,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-04",99.95444,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-05",100.0115,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-06",99.98283,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-07",99.86629,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-08",99.76025,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-09",99.69231,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-10",99.62036,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-11",99.61855,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-12",99.63483,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-01",99.62379,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-02",99.6089,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-03",99.64124,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-04",99.7226,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-05",99.87805,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-06",100.1007,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-07",100.2615,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-08",100.3457,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-09",100.304,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-10",100.1397,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-11",99.93652,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-12",99.81397,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-01",99.80266,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-02",99.73131,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-03",99.56545,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-04",99.4264,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-05",99.31181,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-06",99.31334,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-07",99.41692,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-08",99.63222,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-09",99.79733,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-10",99.86117,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-11",99.94098,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-12",99.94418,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-01",99.9993,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-02",100.1123,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-03",100.2686,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-04",100.4378,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-05",100.5619,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-06",100.608,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-07",100.6676,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-08",100.7657,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-09",100.841,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-10",100.8704,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-11",100.8851,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-12",100.8761,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-01",100.9232,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-02",101.0077,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-03",101.0045,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-04",100.9382,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-05",100.8945,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-06",100.8116,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-07",100.7728,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-08",100.8143,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-09",100.8721,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-10",100.9765,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-11",100.9719,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-12",100.8572,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-01",100.7118,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-02",100.5358,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-03",100.3557,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-04",100.3352,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-05",100.4179,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-06",100.4922,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-07",100.5708,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-08",100.6109,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-09",100.698,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-10",100.8488,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-11",100.9237,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-12",101.0523,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-01",101.2443,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-02",101.3789,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-03",101.4576,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-04",101.5225,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-05",101.4988,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-06",101.4963,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-07",101.5195,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-08",101.5087,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-09",101.5268,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-10",101.5473,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-11",101.6065,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-12",101.7305,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-01",101.8104,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-02",101.8454,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-03",101.915,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-04",101.9214,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-05",101.9523,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-06",101.9204,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-07",101.8079,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-08",101.5149,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-09",101.1423,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-10",100.8919,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-11",100.8756,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-12",100.9208,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-01",100.8749,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-02",100.7956,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-03",100.748,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-04",100.7926,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-05",100.8489,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-06",100.9395,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-07",101.055,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-08",101.2464,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-09",101.4841,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-10",101.7017,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-11",101.7942,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-12",101.8977,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-01",101.9833,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-02",102.0281,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-03",102.0608,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-04",102.0513,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-05",101.9957,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-06",101.9525,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-07",101.875,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-08",101.8513,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-09",101.8674,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-10",101.9092,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-11",101.8684,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-12",101.7227,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-01",101.4723,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-02",101.2068,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-03",100.9625,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-04",100.7661,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-05",100.603,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-06",100.3916,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-07",100.2511,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-08",100.1368,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-09",100.0588,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-10",100.0134,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-11",100.1653,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-12",100.4746,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-01",100.8065,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-02",100.923,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-03",100.8586,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-04",100.6465,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-05",100.4091,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-06",100.1771,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-07",99.95687,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-08",99.73981,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-09",99.55226,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-10",99.43684,
