"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2008",13.4968220895483,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2009",9.49462443791993,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2010",20.2099558093417,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2011",24.3696750927211,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2012",28.0190014389713,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2013",25.4682173949437,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2014",25.1631614430659,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2015",26.8948355423937,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2016",20.7428362011275,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2017",20.864936553904,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2018",19.4115131420129,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2019",16.6137459505713,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2000",29.0456431535269,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2001",26.1849976990335,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2002",24.3891603731674,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2003",24.7079964061096,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2004",23.4188817598533,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2005",24.87922705314,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2006",24.8208802456499,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2007",22.9707344008834,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2008",18.1657848324515,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2009",16.628701594533,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2010",23.6036036036035,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2011",22.6433430515063,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2012",21.6772927905836,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2013",21.1938916560832,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2014",23.076923257276,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2015",25.0805154547945,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2016",26.5670310387478,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2017",24.862881457752,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2018",22.7557021082778,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2019",18.4881801275982,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2000",42.5555602184831,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2001",37.5904323573222,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2002",33.7608279061075,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2003",40.5400264758752,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2004",40.3265084170612,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2005",40.8293459749631,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2006",41.825449729248,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2007",39.9462627177921,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2008",37.3682830426939,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2009",35.0997532977145,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2010",40.0639314972884,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2011",41.1625984757296,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2012",40.3266524842622,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2013",40.4789779438116,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2014",42.6506447802614,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2015",42.8103323867379,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2016",44.3914681587735,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2017",44.0315658977646,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2018",40.4071268557429,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2019",38.8331267111712,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","2000",51.4770609739572,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","2001",50.4108694833952,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","2002",47.847267410579,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","2003",50.0011287338526,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","2004",51.8332523862495,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","2005",52.9804298126553,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","2006",56.3817887323202,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","2007",56.5799497516088,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","2008",52.5163081748483,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","2009",45.4840489926508,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","2010",47.2761364077683,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","2011",47.87888791399,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","2012",45.3649899266661,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","2013",44.6558856277697,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","2014",44.3361601446699,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","2015",43.9796612786419,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","2016",41.0868713027012,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","2017",41.9107707198998,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","2018",41.3501936646861,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","2019",38.1334821002207,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","2000",54.7496796840773,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","2001",51.3379020133797,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","2002",51.0957432898928,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","2003",54.6565998968373,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","2004",52.86176144636,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","2005",51.9045455836218,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","2006",54.1309039698047,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","2007",49.6919997250911,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","2008",47.0939062809744,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","2009",40.3507986457131,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","2010",44.5990699152688,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","2011",49.3312769097787,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","2012",59.0868682750155,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","2013",67.1044777849529,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","2014",73.4999386968276,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","2015",73.1126652062501,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","2016",71.9660924705539,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","2017",72.7519257626143,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","2018",70.3467394725231,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","2019",70.1385816926822,
"HUN","LTUNEMP","TOT","PC_UNEMP","A","2000",48.941882202159,
"HUN","LTUNEMP","TOT","PC_UNEMP","A","2001",46.4743671886346,
"HUN","LTUNEMP","TOT","PC_UNEMP","A","2002",44.7585389649815,
"HUN","LTUNEMP","TOT","PC_UNEMP","A","2003",42.2243309460216,
"HUN","LTUNEMP","TOT","PC_UNEMP","A","2004",45.1132665609591,
"HUN","LTUNEMP","TOT","PC_UNEMP","A","2005",46.0601603739372,
"HUN","LTUNEMP","TOT","PC_UNEMP","A","2006",46.2726008199604,
"HUN","LTUNEMP","TOT","PC_UNEMP","A","2007",47.4973482068779,
"HUN","LTUNEMP","TOT","PC_UNEMP","A","2008",47.3291327320265,
"HUN","LTUNEMP","TOT","PC_UNEMP","A","2009",42.4381384511748,
"HUN","LTUNEMP","TOT","PC_UNEMP","A","2010",50.2693733819795,
"HUN","LTUNEMP","TOT","PC_UNEMP","A","2011",48.799090246062,
"HUN","LTUNEMP","TOT","PC_UNEMP","A","2012",46.5536479185162,
"HUN","LTUNEMP","TOT","PC_UNEMP","A","2013",49.8014869956239,
"HUN","LTUNEMP","TOT","PC_UNEMP","A","2014",48.8975298323324,
"HUN","LTUNEMP","TOT","PC_UNEMP","A","2015",46.702225588438,
"HUN","LTUNEMP","TOT","PC_UNEMP","A","2016",47.315898228303,
"HUN","LTUNEMP","TOT","PC_UNEMP","A","2017",41.3231719744652,
"HUN","LTUNEMP","TOT","PC_UNEMP","A","2018",39.4893544874372,
"HUN","LTUNEMP","TOT","PC_UNEMP","A","2019",32.8483784685415,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","2000",37.290632532679,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","2001",32.8056635507103,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","2002",30.1491223255464,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","2003",32.7609182671022,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","2004",34.9410051989213,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","2005",33.3709767298008,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","2006",31.5681140198339,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","2007",30.0278057458291,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","2008",26.5256032628008,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","2009",29.0808705158617,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","2010",49.1229766449962,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","2011",59.3205923435599,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","2012",61.7357376209946,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","2013",60.5931155363945,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","2014",59.2170065991414,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","2015",57.5728141967873,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","2016",52.2894736386641,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","2017",46.4566898671549,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","2018",37.591209867801,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","2019",33.2762818095593,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","2000",61.7730500943487,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","2001",62.1666849741553,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","2002",59.5811246993151,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","2003",58.1094001700922,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","2004",49.0089552941289,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","2005",49.7593773959718,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","2006",49.5657128617235,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","2007",47.492346743512,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","2008",45.7258431579327,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","2009",44.5994500738066,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","2010",48.4698469984502,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","2011",51.9718369897861,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","2012",53.1597196322828,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","2013",56.9375111562127,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","2014",61.3988836488864,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","2015",58.924922850695,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","2016",58.3216443475956,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","2017",58.7792885660486,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","2018",59.0329181620054,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","2019",57.0239432964322,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","2000",22.3553329171626,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","2001",28.446752288658,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","2002",27.4312177238039,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","2003",24.7210932255196,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","2004",20.9845074150532,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","2005",26.4367879045502,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","2006",29.5221630652414,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","2007",28.660125656923,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","2008",32.3652626863343,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","2009",23.0884411237613,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","2010",29.2935551041362,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","2011",28.8162411177029,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","2012",30.2912955243001,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","2013",30.4447950475142,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","2014",27.3892476834587,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","2015",28.4266799468093,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","2016",34.9882606144742,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","2017",38.2154348804997,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","2018",24.7218691605596,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","2019",22.7749017007084,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","2002",26.4663543462615,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","2003",27.7019325999291,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","2004",34.193661925413,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","2005",40.2237170330718,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","2006",42.9994893735604,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","2007",39.3746336367818,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","2008",34.4081475683246,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","2009",24.7899565099978,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","2010",27.5757981779686,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","2011",33.188862792837,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","2012",33.5304746095455,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","2013",35.622101740766,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","2014",39.9073519151372,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","2015",43.5840154792486,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","2016",42.7183683726671,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","2017",40.6777567958995,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","2018",37.9523125201214,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","2019",31.3653104448301,
"POL","LTUNEMP","TOT","PC_UNEMP","A","2000",37.8581661891117,
"POL","LTUNEMP","TOT","PC_UNEMP","A","2001",43.0590610802624,
"POL","LTUNEMP","TOT","PC_UNEMP","A","2002",48.4130453790329,
"POL","LTUNEMP","TOT","PC_UNEMP","A","2003",49.6740273396424,
"POL","LTUNEMP","TOT","PC_UNEMP","A","2004",47.9115707341239,
"POL","LTUNEMP","TOT","PC_UNEMP","A","2005",52.1623485370899,
"POL","LTUNEMP","TOT","PC_UNEMP","A","2006",50.4415717394086,
"POL","LTUNEMP","TOT","PC_UNEMP","A","2007",45.863453815261,
"POL","LTUNEMP","TOT","PC_UNEMP","A","2008",29.0221341261975,
"POL","LTUNEMP","TOT","PC_UNEMP","A","2009",25.216097491852,
"POL","LTUNEMP","TOT","PC_UNEMP","A","2010",25.5165727443495,
"POL","LTUNEMP","TOT","PC_UNEMP","A","2011",31.6049680453394,
"POL","LTUNEMP","TOT","PC_UNEMP","A","2012",34.7684391080617,
"POL","LTUNEMP","TOT","PC_UNEMP","A","2013",36.5035980318488,
"POL","LTUNEMP","TOT","PC_UNEMP","A","2014",36.2180102418564,
"POL","LTUNEMP","TOT","PC_UNEMP","A","2015",39.2830828538829,
"POL","LTUNEMP","TOT","PC_UNEMP","A","2016",34.9759021083158,
"POL","LTUNEMP","TOT","PC_UNEMP","A","2017",31.0261589428352,
"POL","LTUNEMP","TOT","PC_UNEMP","A","2018",26.8510531614074,
"POL","LTUNEMP","TOT","PC_UNEMP","A","2019",21.5571675545571,
"PRT","LTUNEMP","TOT","PC_UNEMP","A","2000",42.2289516884084,
"PRT","LTUNEMP","TOT","PC_UNEMP","A","2001",38.0088162748395,
"PRT","LTUNEMP","TOT","PC_UNEMP","A","2002",34.4638800391041,
"PRT","LTUNEMP","TOT","PC_UNEMP","A","2003",34.9929313330711,
"PRT","LTUNEMP","TOT","PC_UNEMP","A","2004",44.400627143668,
"PRT","LTUNEMP","TOT","PC_UNEMP","A","2005",48.2913593906603,
"PRT","LTUNEMP","TOT","PC_UNEMP","A","2006",50.4424347503956,
"PRT","LTUNEMP","TOT","PC_UNEMP","A","2007",47.191424385142,
"PRT","LTUNEMP","TOT","PC_UNEMP","A","2008",47.4404057517207,
"PRT","LTUNEMP","TOT","PC_UNEMP","A","2009",44.2052072980461,
"PRT","LTUNEMP","TOT","PC_UNEMP","A","2010",52.2454611291497,
"PRT","LTUNEMP","TOT","PC_UNEMP","A","2011",48.3561029673171,
"PRT","LTUNEMP","TOT","PC_UNEMP","A","2012",48.7731991056465,
"PRT","LTUNEMP","TOT","PC_UNEMP","A","2013",56.3515233842555,
"PRT","LTUNEMP","TOT","PC_UNEMP","A","2014",59.6035083794454,
"PRT","LTUNEMP","TOT","PC_UNEMP","A","2015",57.3693099606563,
"PRT","LTUNEMP","TOT","PC_UNEMP","A","2016",55.3636747603001,
"PRT","LTUNEMP","TOT","PC_UNEMP","A","2017",49.9116666521564,
"PRT","LTUNEMP","TOT","PC_UNEMP","A","2018",43.6951977414418,
"PRT","LTUNEMP","TOT","PC_UNEMP","A","2019",42.6081974288441,
"SVK","LTUNEMP","TOT","PC_UNEMP","A","2000",54.5738695561575,
"SVK","LTUNEMP","TOT","PC_UNEMP","A","2001",53.7175452399685,
"SVK","LTUNEMP","TOT","PC_UNEMP","A","2002",59.8067676811062,
"SVK","LTUNEMP","TOT","PC_UNEMP","A","2003",61.1767910651048,
"SVK","LTUNEMP","TOT","PC_UNEMP","A","2004",60.5699724374642,
"SVK","LTUNEMP","TOT","PC_UNEMP","A","2005",68.0981480268391,
"SVK","LTUNEMP","TOT","PC_UNEMP","A","2006",73.122097632801,
"SVK","LTUNEMP","TOT","PC_UNEMP","A","2007",70.8184078409347,
"SVK","LTUNEMP","TOT","PC_UNEMP","A","2008",66.0007814751547,
"SVK","LTUNEMP","TOT","PC_UNEMP","A","2009",50.9184807377766,
"SVK","LTUNEMP","TOT","PC_UNEMP","A","2010",59.3097562605713,
"SVK","LTUNEMP","TOT","PC_UNEMP","A","2011",63.99983552688,
"SVK","LTUNEMP","TOT","PC_UNEMP","A","2012",63.7477185953938,
"SVK","LTUNEMP","TOT","PC_UNEMP","A","2013",66.5751315412818,
"SVK","LTUNEMP","TOT","PC_UNEMP","A","2014",66.7755701602476,
"SVK","LTUNEMP","TOT","PC_UNEMP","A","2015",62.2726348781467,
"SVK","LTUNEMP","TOT","PC_UNEMP","A","2016",56.6364527647326,
"SVK","LTUNEMP","TOT","PC_UNEMP","A","2017",58.7952444583006,
"SVK","LTUNEMP","TOT","PC_UNEMP","A","2018",58.0558538574641,
"SVK","LTUNEMP","TOT","PC_UNEMP","A","2019",54.9580331447888,
"ESP","LTUNEMP","TOT","PC_UNEMP","A","2000",41.7071575668138,
"ESP","LTUNEMP","TOT","PC_UNEMP","A","2001",36.102483357004,
"ESP","LTUNEMP","TOT","PC_UNEMP","A","2002",33.4021377877228,
"ESP","LTUNEMP","TOT","PC_UNEMP","A","2003",33.464727018323,
"ESP","LTUNEMP","TOT","PC_UNEMP","A","2004",31.8805127986306,
"ESP","LTUNEMP","TOT","PC_UNEMP","A","2005",24.4001953174394,
"ESP","LTUNEMP","TOT","PC_UNEMP","A","2006",21.6424199089826,
"ESP","LTUNEMP","TOT","PC_UNEMP","A","2007",20.3930611465066,
"ESP","LTUNEMP","TOT","PC_UNEMP","A","2008",17.9925749094656,
"ESP","LTUNEMP","TOT","PC_UNEMP","A","2009",23.7993361911584,
"ESP","LTUNEMP","TOT","PC_UNEMP","A","2010",36.6294652444957,
"ESP","LTUNEMP","TOT","PC_UNEMP","A","2011",41.588128396482,
"ESP","LTUNEMP","TOT","PC_UNEMP","A","2012",44.3664529958859,
"ESP","LTUNEMP","TOT","PC_UNEMP","A","2013",49.6825500641238,
"ESP","LTUNEMP","TOT","PC_UNEMP","A","2014",52.8435744415805,
"ESP","LTUNEMP","TOT","PC_UNEMP","A","2015",51.6004527923241,
"ESP","LTUNEMP","TOT","PC_UNEMP","A","2016",48.3553771056808,
"ESP","LTUNEMP","TOT","PC_UNEMP","A","2017",44.481672099067,
"ESP","LTUNEMP","TOT","PC_UNEMP","A","2018",41.7286986957761,
"ESP","LTUNEMP","TOT","PC_UNEMP","A","2019",37.8318521352302,
"SWE","LTUNEMP","TOT","PC_UNEMP","A","2000",26.4434180138568,
"SWE","LTUNEMP","TOT","PC_UNEMP","A","2001",22.3352498894294,
"SWE","LTUNEMP","TOT","PC_UNEMP","A","2002",20.9268018756031,
"SWE","LTUNEMP","TOT","PC_UNEMP","A","2003",17.832646980555,
"SWE","LTUNEMP","TOT","PC_UNEMP","A","2004",18.9158477804423,
"SWE","LTUNEMP","TOT","PC_UNEMP","A","2007",12.7679281171928,
"SWE","LTUNEMP","TOT","PC_UNEMP","A","2008",12.0743281795788,
"SWE","LTUNEMP","TOT","PC_UNEMP","A","2009",12.776450643446,
"SWE","LTUNEMP","TOT","PC_UNEMP","A","2010",17.2739438931394,
"SWE","LTUNEMP","TOT","PC_UNEMP","A","2011",18.2237793348904,
